,scopus_id,title,publication_name,issn,isbn,eissn,volume,page_range,cover_date,doi,citation_count,affiliation,aggregation_type,subtype_description,authors,full_text
5,85123296741,Phishing URL Detection and Vulnerability Assessment of Web Applications Using IVS Attributes with XAI,Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9789811656545'}]",23673389,314,933-944,2022-01-01,10.1007/978-981-16-5655-2_89,1,"[{'name': 'College of Engineering, Guindy', 'city': 'Chennai', 'country': 'India'}]",Book Series,Conference Paper,"['57422253100', '57422399000', '57423006400', '6507887541']",
6,85119891216,"Analysis of Web Application Firewalls, Challenges, and Research Opportunities",Lecture Notes in Electrical Engineering,18761100,"[{'@_fa': 'true', '$': '9789811636899'}]",18761119,783,239-248,2022-01-01,10.1007/978-981-16-3690-5_21,0,"[{'name': 'SKN Sinhgad College of Engineering', 'city': 'Solapur', 'country': 'India'}, {'name': 'Dr. Babasaheb Ambedkar Technological University', 'city': 'Lonere', 'country': 'India'}]",Book Series,Conference Paper,"['57192818846', '57223037276']",
7,85119005830,"16th International Conference on Broadband and Wireless Computing, Communication and Applications, BWCCA 2021, held in conjunction with 16th International Conference on P2P, Parallel, Grid, Cloud and Internet Computing, 3PGCIC 2021",Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9783030900717'}]",23673389,346 LNNS,,2022-01-01,,0,,Book Series,Conference Review,[],
8,85154579314,Server Side Method to Detect and Prevent Stored XSS Attack,Iraqi Journal for Electrical and Electronic Engineering,18145892,,20786069,17,58-65,2021-12-01,10.37917/ijeee.17.2.8,2,"[{'name': 'University of Basrah', 'city': 'Basra', 'country': 'Iraq'}]",Journal,Article,"['58527266200', '56589406800']",
9,85117413977,A review of phishing attacks and countermeasures for internet of things-based smart business applications in industry 4.0,Human Behavior and Emerging Technologies,,,25781863,3,854-864,2021-12-01,10.1002/hbe2.301,16,"[{'name': 'Lahore Leads University', 'city': 'Lahore', 'country': 'Pakistan'}, {'name': 'University of Education', 'city': 'Lahore', 'country': 'Pakistan'}, {'name': 'NED University of Engineering &amp; Technology', 'city': 'Karachi', 'country': 'Pakistan'}, {'name': 'National University of Sciences and Technology Pakistan', 'city': 'Islamabad', 'country': 'Pakistan'}, {'name': 'University of Veterinary and Animal Sciences, Lahore', 'city': 'Lahore', 'country': 'Pakistan'}, {'name': 'Government College University Lahore', 'city': 'Lahore', 'country': 'Pakistan'}, {'name': 'NFC Institute of Engineering and Fertilizer Research', 'city': 'Faisalabad', 'country': 'Pakistan'}]",Journal,Review,"['57926910600', '24450096000', '54790836600', '57194095692', '56600085500', '57215816503', '57965223600']",
10,85119330221,DoubleX: Statically Detecting Vulnerable Data Flows in Browser Extensions at Scale,Proceedings of the ACM Conference on Computer and Communications Security,15437221,"[{'@_fa': 'true', '$': '9781450384544'}]",,,1789-1804,2021-11-12,10.1145/3460120.3484745,12,"[{'name': 'CISPA - Helmholtz Center for Information Security', 'city': 'Saarbrücken', 'country': 'Germany'}]",Conference Proceeding,Conference Paper,"['57202779883', '57150960900', '6603696569', '36246822400']",
11,85169024299,Cross Site Scripting Attack Review,ISeCure,20082045,,20083076,13,21-30,2021-11-01,10.22042/isecure.2022.0.0.0,0,"[{'name': 'Faculty of Engineering', 'city': 'Tanta', 'country': 'Egypt'}, {'name': 'Al Qassim University', 'city': 'Buraidah', 'country': 'Saudi Arabia'}]",Journal,Article,"['57540165500', '58553132300', '56536244000']",
12,85116693196,An implementation of real-time detection of cross-site scripting attacks on cloud-based web applications using deep learning,Bulletin of Electrical Engineering and Informatics,20893191,,23029285,10,2442-2453,2021-10-01,10.11591/eei.v10i5.3168,4,"[{'name': 'Landmark University', 'city': 'Omu Aran', 'country': 'Nigeria'}, {'name': 'Covenant University', 'city': 'Ota', 'country': 'Nigeria'}, {'name': 'Durban University of Technology', 'city': 'Durban', 'country': 'South Africa'}]",Journal,Article,"['57195287678', '57213353749', '36011449300', '57224217479']",
13,85113792640,Stacking Ensemble-based XSS Attack Detection Strategy Using Classification Algorithms,"Proceedings of the 6th International Conference on Communication and Electronics Systems, ICCES 2021",,"[{'@_fa': 'true', '$': '9781665435871'}]",,,897-901,2021-07-08,10.1109/ICCES51350.2021.9489177,3,"[{'name': 'Madras Institute of Technology', 'city': 'Chennai', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57236796800', '57190389440']",
14,85115833458,A taxonomy of XSS attack detections in mobile environments based on automation capabilities,"Proceedings - 2021 IEEE 45th Annual Computers, Software, and Applications Conference, COMPSAC 2021",,"[{'@_fa': 'true', '$': '9781665424639'}]",,,1339-1344,2021-07-01,10.1109/COMPSAC51774.2021.00188,0,"[{'name': 'Georgia Southern University', 'city': 'Statesboro', 'country': 'United States'}, {'name': 'Kennesaw State University', 'city': 'Kennesaw', 'country': 'United States'}, {'name': 'Clayton State University', 'city': 'Morrow', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['57274974300', '55876589100', '23096391900', '55457931300']",
15,85115339417,A DNS Security Policy for Timely Detection of Malicious Modification on Webpages,"2021 28th International Conference on Telecommunications, ICT 2021",,"[{'@_fa': 'true', '$': '9781665413763'}]",,,,2021-06-01,10.1109/ICT52184.2021.9511514,0,"[{'name': 'Indian Institute of Technology Jammu', 'city': 'Jammu', 'country': 'India'}, {'name': 'NFSU', 'city': 'Gandhinagar', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57196839517', '57656825500']",
16,85111283105,Secure Real-Time Computational Intelligence System Against Malicious QR Code Links,"International Journal of Computers, Communications and Control",18419836,,18419844,16,1-9,2021-06-01,10.15837/ijccc.2021.3.4186,4,"[{'name': 'King Faisal University', 'city': 'Al-Ahsa', 'country': 'Saudi Arabia'}]",Journal,Article,"['55252841100', '15043285300']",
17,85113360083,A XSS Attack Detection Method Based on Subsequence Matching Algorithm,"2021 IEEE International Conference on Artificial Intelligence and Industrial Design, AIID 2021",,"[{'@_fa': 'true', '$': '9780738110837'}]",,,83-86,2021-05-28,10.1109/AIID51893.2021.9456515,3,"[{'name': 'Information Engineering University China', 'city': 'Zhengzhou', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57797881800', '56587852100', '57230078600', '57210949954']",
18,85107590512,Black widow: Blackbox data-driven web scanning,Proceedings - IEEE Symposium on Security and Privacy,10816011,"[{'@_fa': 'true', '$': '9781728189345'}]",,2021-May,1125-1142,2021-05-01,10.1109/SP40001.2021.00022,19,"[{'name': 'CISPA - Helmholtz Center for Information Security', 'city': 'Saarbrücken', 'country': 'Germany'}, {'name': 'Chalmers University of Technology', 'city': 'Gothenburg', 'country': 'Sweden'}]",Conference Proceeding,Conference Paper,"['57209368132', '57008821200', '6602250641']",
19,85106395785,Research on the Technologies of Security Analysis Technologies on the Embedded Device Firmware,Jisuanji Xuebao/Chinese Journal of Computers,02544164,,,44,859-881,2021-05-01,10.11897/SP.J.1016.2021.00859,3,"[{'name': 'China Academy of Engineering Physics', 'city': 'Mianyang', 'country': 'China'}, {'name': 'State Key Laboratory of Mathematical Engineering and Advanced Computing', 'city': 'Wuxi', 'country': 'China'}]",Journal,Article,"['57204720620', '57188708618', '56241913800', '56242468700']",
20,85102977987,XGBXSS: An Extreme Gradient Boosting Detection Framework for Cross-Site Scripting Attacks Based on Hybrid Feature Selection Approach and Parameters Optimization,Journal of Information Security and Applications,22142134,,22142126,58,,2021-05-01,10.1016/j.jisa.2021.102813,17,"[{'name': 'Ilma University', 'city': 'Karachi', 'country': 'Pakistan'}, {'name': 'Beijing University of Technology', 'city': 'Beijing', 'country': 'China'}, {'name': 'State Grid Management Institute', 'city': 'Beijing', 'country': 'China'}]",Journal,Article,"['57205753448', '57205755290', '24333527200', '36704309000', '57218891218']",https://api.elsevier.com/content/article/eid/1-s2.0-S2214212621000533
21,85108023734,SQL Injection: Classification and Prevention,"Proceedings of 2021 2nd International Conference on Intelligent Engineering and Management, ICIEM 2021",,"[{'@_fa': 'true', '$': '9781665414500'}]",,,367-372,2021-04-28,10.1109/ICIEM51511.2021.9445347,6,"[{'name': 'Lovely Professional University', 'city': 'Phagwara', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57224620019', '57224616453', '57224617091', '58587859300', '57224616337']",
22,85106191142,"Towards a lightweight, hybrid approach for detecting DOM XSS vulnerabilities with machine learning","The Web Conference 2021 - Proceedings of the World Wide Web Conference, WWW 2021",,"[{'@_fa': 'true', '$': '9781450383127'}]",,,2684-2695,2021-04-19,10.1145/3442381.3450062,16,"[{'name': 'Carnegie Mellon University', 'city': 'Pittsburgh', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['55948169500', '57212349983', '55620608700', '35558803200']",
23,85097341143,Resolving cross-site scripting attacks through genetic algorithm and reinforcement learning,Expert Systems with Applications,09574174,,,168,,2021-04-15,10.1016/j.eswa.2020.114386,32,"[{'name': 'Quaid-i-Azam University', 'city': 'Islamabad', 'country': 'Pakistan'}]",Journal,Article,"['57194547808', '36452253600', '27867465800', '57206473937', '56028915800', '23092351100']",https://api.elsevier.com/content/article/eid/1-s2.0-S0957417420310599
24,85103598247,SIoTFuzzer: Fuzzing web interface in iot firmware via stateful message generation,Applied Sciences (Switzerland),,,20763417,11,,2021-04-01,10.3390/app11073120,10,"[{'name': 'National University of Defense Technology China', 'city': 'Changsha', 'country': 'China'}]",Journal,Article,"['57212173001', '8685091500', '56373491500', '57212170390', '57196033363', '56967658200']",
0,85100969602,The rise of software vulnerability: Taxonomy of software vulnerabilities detection and machine learning approaches,Journal of Network and Computer Applications,10848045,,10958592,179,,2021-04-01,10.1016/j.jnca.2021.103009,45,"[{'name': 'Universiti Malaysia Pahang Al-Sultan Abdullah', 'city': 'Pekan', 'country': 'Malaysia'}, {'name': 'Universiti Malaya', 'city': 'Kuala Lumpur', 'country': 'Malaysia'}, {'name': 'Imperial College London', 'city': 'London', 'country': 'United Kingdom'}]",Journal,Review,"['57221869399', '57193170912', '57221970847', '56801719800', '22733749500']",https://api.elsevier.com/content/article/eid/1-s2.0-S1084804521000369
1,85099227436,Development of web browser prototype with embedded classification capability for mitigating Cross-Site Scripting attacks,Applied Soft Computing,15684946,,,102,,2021-04-01,10.1016/j.asoc.2020.106873,10,"[{'name': 'Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design &amp; Manufacturing Jabalpur', 'city': 'Jabalpur', 'country': 'India'}]",Journal,Article,"['54784933500', '57201719365', '57192934153']",https://api.elsevier.com/content/article/eid/1-s2.0-S1568494620308115
2,85105129188,Detecting common web attacks based on supervised machine learning using web logs,Journal of Theoretical and Applied Information Technology,19928645,,18173195,99,1339-1350,2021-03-31,,2,"[{'name': 'Posts and Telecommunications Institute of Technology Vietnam', 'city': 'Hanoi', 'country': 'Viet Nam'}, {'name': 'Academy of People Security', 'city': 'Hanoi', 'country': 'Viet Nam'}]",Journal,Article,"['6506925719', '57223194738']",
3,85103345758,Web application vulnerability detection method based on machine learning,Journal of Physics: Conference Series,17426588,,17426596,1827,,2021-03-16,10.1088/1742-6596/1827/1/012061,2,"[{'name': 'State Grid Hebei Electric Power Research Institute', 'city': 'Shijiazhuang, Hebei Province', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57222593658', '57209475387', '57209477299', '57209465177']",
4,85106624676,"Proceedings - 2021 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2021","Proceedings - 2021 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2021",,"[{'@_fa': 'true', '$': '9781728196305'}]",,,,2021-03-01,,0,,Conference Proceeding,Conference Review,[],
5,85106587761,XSnare: Application-specific client-side cross-site scripting protection,"Proceedings - 2021 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2021",,"[{'@_fa': 'true', '$': '9781728196305'}]",,,154-165,2021-03-01,10.1109/SANER50967.2021.00023,1,"[{'name': 'The University of British Columbia', 'city': 'Vancouver', 'country': 'Canada'}]",Conference Proceeding,Conference Paper,"['57219809595', '35113567800', '23011662600']",
6,85104593424,Efficient Detection of SQL Injection Attack(SQLIA) Using Pattern-based Neural Network Model,"Proceedings - IEEE 2021 International Conference on Computing, Communication, and Intelligent Systems, ICCCIS 2021",,"[{'@_fa': 'true', '$': '9781728185293'}]",,,343-347,2021-02-19,10.1109/ICCCIS51004.2021.9397066,2,"[{'name': 'National Institute of Technology Tiruchirappalli', 'city': 'Tiruchirappalli', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57223037763', '57220206852']",
7,85101762161,A Study on XSS Attacks: Intelligent Detection Methods,Journal of Physics: Conference Series,17426588,,17426596,1767,,2021-02-19,10.1088/1742-6596/1767/1/012047,4,"[{'name': 'Karpagam Academy of Higher Education', 'city': 'Coimbatore', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57222162737', '57209687351']",
8,85102971579,Detection and prevention of cross-site scripting attack with combined approaches,"2021 International Conference on Electronics, Information, and Communication, ICEIC 2021",,"[{'@_fa': 'true', '$': '9781728191614'}]",,,,2021-01-31,10.1109/ICEIC51217.2021.9369796,6,"[{'name': 'Universitas Muhammadiyah Yogyakarta', 'city': 'Yogyakarta', 'country': 'Indonesia'}, {'name': 'Asia University', 'city': 'Taichung', 'country': 'Taiwan'}, {'name': 'China Medical University Hospital', 'city': 'Taichung', 'country': 'Taiwan'}, {'name': 'Taichung City Government Police Department', 'city': 'Taichung', 'country': 'Taiwan'}]",Conference Proceeding,Conference Paper,"['57144819600', '57218688968', '57203037658', '57222516870']",
9,85159954473,Certified Ethical Hacker (CEH) Preparation Guide: Lesson-Based Review of Ethical Hacking and Penetration Testing,Certified Ethical Hacker (CEH) Preparation Guide: Lesson-Based Review of Ethical Hacking and Penetration Testing,,"[{'@_fa': 'true', '$': '9781484272589'}, {'@_fa': 'true', '$': '9781484272572'}]",,,1-205,2021-01-01,10.1007/978-1-4842-7258-9,1,"[{'name': 'IT electrical company', 'city': None, 'country': 'United States'}]",Book,Book,['58511065300'],
10,85146197656,Vulnerability Analysis of Similar Code,"IEEE International Conference on Software Quality, Reliability and Security, QRS",26939177,"[{'@_fa': 'true', '$': '9781665458139'}]",,2021-December,664-671,2021-01-01,10.1109/QRS54544.2021.00076,0,"[{'name': 'New York Institute of Technology', 'city': 'Old Westbury', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['58062849600', '58062862100', '57483745700']",
11,85129207592,"Protocols, Solutions, and Testbeds for Cyber-Attack Prevention in Industrial SCADA Systems",Studies in Big Data,21976503,,21976511,99,355-380,2021-01-01,10.1007/978-981-16-6210-2_17,0,"[{'name': 'Sharda University', 'city': 'Greater Noida', 'country': 'India'}, {'name': 'Gandhi Institute of Engineering and Technology, Gunupur', 'city': 'Gunupur', 'country': 'India'}, {'name': 'Noida Institute of Engineering &amp; Technology', 'city': 'Greater Noida', 'country': 'India'}]",Book Series,Article,"['57307733800', '57205917596', '57215216191', '57198684981']",
12,85127380162,Virtual Static Security Analyzer for Web Applications,"Proceedings - 2021 IEEE 20th International Conference on Trust, Security and Privacy in Computing and Communications, TrustCom 2021",,"[{'@_fa': 'true', '$': '9781665416580'}]",,,840-848,2021-01-01,10.1109/TrustCom53373.2021.00119,0,"[{'name': 'Instituto Superior Técnico', 'city': 'Lisbon', 'country': 'Portugal'}]",Conference Proceeding,Conference Paper,"['57559279400', '22333381700', '58142529700']",
13,85127022499,A Novel System for Detecting and Preventing SQL Injection and Cross-Site-Script,"International Conference on Electrical, Computer, and Energy Technologies, ICECET 2021",,"[{'@_fa': 'true', '$': '9781665442312'}]",,,,2021-01-01,10.1109/ICECET52533.2021.9698688,2,"[{'name': 'University of Patras', 'city': 'Rio', 'country': 'Greece'}, {'name': 'University of Piraeus', 'city': 'Piraeus', 'country': 'Greece'}]",Conference Proceeding,Conference Paper,"['57549924700', '35264021400', '32367804300']",
14,85126938607,Machine Learning-based web security intrusion detection system,"2021 3rd International Academic Exchange Conference on Science and Technology Innovation, IAECST 2021",,"[{'@_fa': 'true', '$': '9781665402675'}]",,,173-177,2021-01-01,10.1109/IAECST54258.2021.9695557,0,"[{'name': 'Guangdong University of Finance', 'city': 'Guangzhou', 'country': 'China'}, {'name': 'Nanjing University of Information Science &amp; Technology', 'city': 'Nanjing', 'country': 'China'}, {'name': 'Qilu University of Technology', 'city': 'Jinan', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57546749000', '57546364500', '57547512800']",
15,85125766254,Cross-Site Scripting (XSS) and SQL Injection Attacks Multi-classification Using Bidirectional LSTM Recurrent Neural Network,"Proceedings of the 2021 IEEE International Conference on Progress in Informatics and Computing, PIC 2021",,"[{'@_fa': 'true', '$': '9781665426558'}]",,,358-363,2021-01-01,10.1109/PIC53636.2021.9687064,2,"[{'name': 'Software College of Northeastern University', 'city': 'Shenyang', 'country': 'China'}, {'name': 'Taiz University', 'city': 'Taiz', 'country': 'Yemen'}, {'name': 'Chongqing University', 'city': 'Chongqing', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57478052000', '37056435500', '57478298000', '57216311769']",
16,85125410634,"Proceedings of the 2021 IEEE 8th International Conference on Adaptive Science and Technology, ICAST 2021","IEEE International Conference on Adaptive Science and Technology, ICAST",23269413,"[{'@_fa': 'true', '$': '9781665427173'}]",23269448,2021-November,,2021-01-01,,0,,Conference Proceeding,Conference Review,[],
17,85125202204,Ontology of XSS Vulnerabilities and its Detection using XENOTIX Framework,"Proceedings of the 2021 10th International Conference on System Modeling and Advancement in Research Trends, SMART 2021",,"[{'@_fa': 'true', '$': '9781665439701'}]",,,320-323,2021-01-01,10.1109/SMART52563.2021.9676332,1,"[{'name': 'Institute of Nano Science and Technology, Mohali', 'city': 'Mohali', 'country': 'India'}]",Conference Proceeding,Conference Paper,['57198355433'],
18,85124564960,Exploration of the Attacking Web Vectors,"Proceedings - 2021 International Conference on Computing, Networking, Telecommunications and Engineering Sciences Applications, CoNTESA 2021",,"[{'@_fa': 'true', '$': '9781665436106'}]",,,31-35,2021-01-01,10.1109/CoNTESA52813.2021.9657129,2,"[{'name': 'Epoka University', 'city': 'Vlora', 'country': 'Albania'}]",Conference Proceeding,Conference Paper,"['57352096500', '55470911800']",
19,85124385798,A system for redicting SQLi and XSS Attacks,"14th International Conference on Information Security and Cryptology, ISCTURKEY 2021 - Proceedings",,"[{'@_fa': 'true', '$': '9781665407762'}]",,,155-160,2021-01-01,10.1109/ISCTURKEY53027.2021.9654416,0,"[{'name': 'Eskişehir Osmangazi Üniversitesi', 'city': 'Eskisehir', 'country': 'Turkey'}, {'name': 'Meteorolojik Veri İşl. D. Bşk.', 'city': 'Ankara', 'country': 'Turkey'}]",Conference Proceeding,Conference Paper,"['57447029500', '46861647300']",
20,85123855375,Cyber Security Threats Detection Analysis and Remediation,"2021 IEEE Mysore Sub Section International Conference, MysuruCon 2021",,"[{'@_fa': 'true', '$': '9780738146621'}]",,,766-772,2021-01-01,10.1109/MysuruCon52639.2021.9641621,0,"[{'name': 'Siddaganga Institute of Technology', 'city': 'Tumkur', 'country': 'India'}, {'name': 'Ramaiah Institute of Technology', 'city': 'Bengaluru', 'country': 'India'}, {'name': 'Coorg Institute of Technology', 'city': 'Ponnampet', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57252703300', '57215652333', '57192541509', '57219410210', '57190176768', '57194718067']",
21,85123764437,XSS Attack Detection Methods Based on XLNet and GRU,"2021 4th International Conference on Robotics, Control and Automation Engineering, RCAE 2021",,"[{'@_fa': 'true', '$': '9781665427302'}]",,,171-175,2021-01-01,10.1109/RCAE53607.2021.9638820,3,"[{'name': 'Wuhan Institute of Technology', 'city': 'Wuhan', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57746501300', '57432727700']",
22,85123423227,Performance Comparison on SQL Injection and XSS Detection using Open Source Vulnerability Scanners,"2021 International Conference on Data Science and Its Applications, ICoDSA 2021",,"[{'@_fa': 'true', '$': '9781665443036'}]",,,61-65,2021-01-01,10.1109/ICoDSA53588.2021.9617484,2,"[{'name': 'Universiti Teknologi Malaysia', 'city': 'Johor Bahru', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['57425898900', '35303504100']",
23,85123352943,Ensemble-based Machine Learning Techniques for Attack Detection,"2021 9th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions), ICRITO 2021",,"[{'@_fa': 'true', '$': '9781665417037'}]",,,,2021-01-01,10.1109/ICRITO51393.2021.9596152,3,"[{'name': 'Manipal University Jaipur', 'city': 'Jaipur', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57201605277', '26424146800']",
24,85122543549,"ERDNS: Ensemble of Random Forest, Decision Tree, and Naive Bayes Kernel Through Stacking for Efficient Cross Site Scripting Attack Classification",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030912437'}]",18650937,1483,353-365,2021-01-01,10.1007/978-3-030-91244-4_28,5,"[{'name': 'SAP Labs India Pvt. Ltd.', 'city': 'Bengaluru', 'country': 'India'}, {'name': 'Gokaraju Rangaraju Institute of Engineering &amp; Technology', 'city': 'Hyderabad', 'country': 'India'}, {'name': 'K L Deemed to be University', 'city': 'Vaddeswaram', 'country': 'India'}, {'name': 'Malla Reddy University', 'city': 'Hyderabad', 'country': 'India'}]",Book Series,Conference Paper,"['57204419775', '57205028408', '58365949900', '57195534253']",
0,85122508539,"16th International Conference on Information Processing, ICInPro 2021",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030912437'}]",18650937,1483,,2021-01-01,,0,,Book Series,Conference Review,[],
1,85117829531,Web page XSS attack detection from malicious JavaScript using machine learning: A survey,"12th International Conference on Advances in Computing, Control, and Telecommunication Technologies, ACT 2021",,"[{'@_fa': 'true', '$': '9780000000002'}]",,2021-August,648-653,2021-01-01,,0,"[{'name': 'Kalinga Institute of Industrial Technology, Bhubaneswar', 'city': 'Bhubaneswar', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['46161422400', '57198072949']",
2,85113234482,Training Neural Networks by Enhance Grasshopper Optimization Algorithm for Spam Detection System,IEEE Access,,,21693536,,,2021-01-01,10.1109/ACCESS.2021.3105914,9,"[{'name': 'Universiti Sultan Zainal Abidin', 'city': 'Kuala Terengganu', 'country': 'Malaysia'}, {'name': 'Universiti Malaysia Terengganu', 'city': 'Terengganu,', 'country': 'Malaysia'}]",Journal,Article,"['57224486604', '57189051981', '57226891269', '56038604800']",
3,85112325169,Centy: Scalable Server-Side Web Integrity Verification System Based on Fuzzy Hashes,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,"[{'@_fa': 'true', '$': '9783030808242'}]",16113349,12756 LNCS,371-390,2021-01-01,10.1007/978-3-030-80825-9_19,0,,Book Series,Conference Paper,"['57217480032', '57210935158', '57217480462', '57217479128', '57217777209', '40462209200']",
4,85112222629,Rule Extraction from Neural Networks and Other Classifiers Applied to XSS Detection,Studies in Computational Intelligence,1860949X,"[{'@_fa': 'true', '$': '9783030705930'}]",18609503,922,359-386,2021-01-01,10.1007/978-3-030-70594-7_15,0,"[{'name': 'City, University of London', 'city': 'London', 'country': 'United Kingdom'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Book Series,Conference Paper,"['57200601902', '7201401360']",
5,85111829696,"4th International Conference on Advanced Informatics for Computing Research, ICAICR 2020",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636592'}]",18650937,1393,,2021-01-01,,0,,Book Series,Conference Review,[],
6,85111377943,Karger’s Randomness of Graphs to Detect XSS Attacks on IoT Devices,Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9789811609794'}]",23673389,197 LNNS,499-507,2021-01-01,10.1007/978-981-16-0980-0_47,1,"[{'name': 'Coimbatore Institute of Technology', 'city': 'Coimbatore', 'country': 'India'}]",Book Series,Conference Paper,"['57192376484', '57218872568']",
7,85111309088,Efficient Classification of True Positive and False Positive XSS and CSRF Vulnerabilities Reported by the Testing Tool,Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9789811607325'}]",23673389,203 LNNS,871-884,2021-01-01,10.1007/978-981-16-0733-2_62,1,"[{'name': 'Nirma University', 'city': 'Ahmedabad', 'country': 'India'}]",Book Series,Conference Paper,"['36976341600', '57226346123']",
8,85111162940,"4th International Conference on Advanced Informatics for Computing Research, ICAICR 2020",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636523'}]",18650937,1394 CCIS,,2021-01-01,,0,,Book Series,Conference Review,[],
9,85111125446,Anomaly Based Detection of Cross Site Scripting Attack in Web Applications Using Gradient Boosting Classifier,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636523'}]",18650937,1394 CCIS,243-252,2021-01-01,10.1007/978-981-16-3653-0_20,1,"[{'name': 'SRM institute of science and technology, Vadapalani campus', 'city': 'Vadapalani', 'country': 'India'}, {'name': 'Saveetha School of Engineering', 'city': 'Chennai', 'country': 'India'}]",Book Series,Conference Paper,"['55497331700', '56481564100', '23980351200']",
10,85106884076,"Development of a browser extension for web application vulnerability detection, avoidance, and secure browsing (Vdas)",International Journal of Advanced Technology and Engineering Exploration,23945443,,23947454,8,537-544,2021-01-01,10.19101/IJATEE.2020.762187,0,"[{'name': 'Universiti Teknologi MARA', 'city': 'Shah Alam', 'country': 'Malaysia'}]",Journal,Article,"['57188881528', '57210160604', '57205234722', '54973855200', '24824240100', '57196040271']",
11,85105648771,Web attack detection using the input validationmethod: Dpda theory,"Computers, Materials and Continua",15462218,,15462226,68,3167-3184,2021-01-01,10.32604/cmc.2021.016099,24,"[{'name': 'Uluslararası Kıbrıs Üniversitesi', 'city': 'Nicosia', 'country': 'Cyprus'}, {'name': 'Taif University', 'city': 'Taif', 'country': 'Saudi Arabia'}, {'name': 'Al-Nahrain University', 'city': 'Baghdad', 'country': 'Iraq'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Journal,Article,"['57218590795', '57218170619', '55395786100', '55567418500', '36843615100']",
12,85104704216,Static Taint Analysis for JavaScript Programs,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030714710'}]",18650937,1288 CCIS,155-167,2021-01-01,10.1007/978-3-030-71472-7_13,0,"[{'name': 'Oakland University', 'city': 'Rochester', 'country': 'United States'}]",Book Series,Conference Paper,"['57191228882', '7403962810']",
13,85102991613,Automated black box detection of http get request-based access control vulnerabilities in web applications,ICISSP 2021 - Proceedings of the 7th International Conference on Information Systems Security and Privacy,,"[{'@_fa': 'true', '$': '9789897584916'}]",,,204-216,2021-01-01,,2,"[{'name': 'ZHAW Zurich University of Applied Sciences', 'city': 'Winterthur', 'country': 'Switzerland'}, {'name': 'scanmeter GmbH', 'city': 'Zurich', 'country': 'Switzerland'}]",Conference Proceeding,Conference Paper,"['57222527831', '57222520105', '6506868401', '57222522057', '57222522106']",
14,85101547167,Evolving Rules for Detecting Cross-Site Scripting Attacks Using Genetic Programming,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789813368347'}]",18650937,1347,642-656,2021-01-01,10.1007/978-981-33-6835-4_42,0,"[{'name': 'University of Kufa', 'city': 'Kufa', 'country': 'Iraq'}]",Book Series,Conference Paper,['57205218383'],
15,85101527667,A Review on Detection of Cross-Site Scripting Attacks (XSS) in Web Security,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789813368347'}]",18650937,1347,685-709,2021-01-01,10.1007/978-981-33-6835-4_45,2,"[{'name': 'Universiti Malaysia Sabah', 'city': 'Kota Kinabalu', 'country': 'Malaysia'}]",Book Series,Conference Paper,"['57222129197', '57222131354', '56523313300']",
