,scopus_id,title,publication_name,issn,isbn,eissn,volume,page_range,cover_date,doi,citation_count,affiliation,aggregation_type,subtype_description,authors,full_text
8,85125410634,"Proceedings of the 2021 IEEE 8th International Conference on Adaptive Science and Technology, ICAST 2021","IEEE International Conference on Adaptive Science and Technology, ICAST",23269413,"[{'@_fa': 'true', '$': '9781665427173'}]",23269448,2021-November,,01.01.21,,0,,Conference Proceeding,Conference Review,[],
9,85125202204,Ontology of XSS Vulnerabilities and its Detection using XENOTIX Framework,"Proceedings of the 2021 10th International Conference on System Modeling and Advancement in Research Trends, SMART 2021",,"[{'@_fa': 'true', '$': '9781665439701'}]",,,320-323,01.01.21,10.1109/SMART52563.2021.9676332,1,"[{'name': 'Institute of Nano Science and Technology, Mohali', 'city': 'Mohali', 'country': 'India'}]",Conference Proceeding,Conference Paper,['57198355433'],
10,85124564960,Exploration of the Attacking Web Vectors,"Proceedings - 2021 International Conference on Computing, Networking, Telecommunications and Engineering Sciences Applications, CoNTESA 2021",,"[{'@_fa': 'true', '$': '9781665436106'}]",,,31-35,01.01.21,10.1109/CoNTESA52813.2021.9657129,2,"[{'name': 'Epoka University', 'city': 'Vlora', 'country': 'Albania'}]",Conference Proceeding,Conference Paper,"['57352096500', '55470911800']",
11,85124385798,A system for redicting SQLi and XSS Attacks,"14th International Conference on Information Security and Cryptology, ISCTURKEY 2021 - Proceedings",,"[{'@_fa': 'true', '$': '9781665407762'}]",,,155-160,01.01.21,10.1109/ISCTURKEY53027.2021.9654416,0,"[{'name': 'Eskişehir Osmangazi Üniversitesi', 'city': 'Eskisehir', 'country': 'Turkey'}, {'name': 'Meteorolojik Veri İşl. D. Bşk.', 'city': 'Ankara', 'country': 'Turkey'}]",Conference Proceeding,Conference Paper,"['57447029500', '46861647300']",
12,85123855375,Cyber Security Threats Detection Analysis and Remediation,"2021 IEEE Mysore Sub Section International Conference, MysuruCon 2021",,"[{'@_fa': 'true', '$': '9780738146621'}]",,,766-772,01.01.21,10.1109/MysuruCon52639.2021.9641621,0,"[{'name': 'Siddaganga Institute of Technology', 'city': 'Tumkur', 'country': 'India'}, {'name': 'Ramaiah Institute of Technology', 'city': 'Bengaluru', 'country': 'India'}, {'name': 'Coorg Institute of Technology', 'city': 'Ponnampet', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57252703300', '57215652333', '57192541509', '57219410210', '57190176768', '57194718067']",
13,85123764437,XSS Attack Detection Methods Based on XLNet and GRU,"2021 4th International Conference on Robotics, Control and Automation Engineering, RCAE 2021",,"[{'@_fa': 'true', '$': '9781665427302'}]",,,171-175,01.01.21,10.1109/RCAE53607.2021.9638820,3,"[{'name': 'Wuhan Institute of Technology', 'city': 'Wuhan', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57746501300', '57432727700']",
14,85123423227,Performance Comparison on SQL Injection and XSS Detection using Open Source Vulnerability Scanners,"2021 International Conference on Data Science and Its Applications, ICoDSA 2021",,"[{'@_fa': 'true', '$': '9781665443036'}]",,,61-65,01.01.21,10.1109/ICoDSA53588.2021.9617484,2,"[{'name': 'Universiti Teknologi Malaysia', 'city': 'Johor Bahru', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['57425898900', '35303504100']",
15,85123352943,Ensemble-based Machine Learning Techniques for Attack Detection,"2021 9th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions), ICRITO 2021",,"[{'@_fa': 'true', '$': '9781665417037'}]",,,,01.01.21,10.1109/ICRITO51393.2021.9596152,3,"[{'name': 'Manipal University Jaipur', 'city': 'Jaipur', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57201605277', '26424146800']",
16,85122543549,"ERDNS: Ensemble of Random Forest, Decision Tree, and Naive Bayes Kernel Through Stacking for Efficient Cross Site Scripting Attack Classification",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030912437'}]",18650937,1483,353-365,01.01.21,10.1007/978-3-030-91244-4_28,5,"[{'name': 'SAP Labs India Pvt. Ltd.', 'city': 'Bengaluru', 'country': 'India'}, {'name': 'Gokaraju Rangaraju Institute of Engineering &amp; Technology', 'city': 'Hyderabad', 'country': 'India'}, {'name': 'K L Deemed to be University', 'city': 'Vaddeswaram', 'country': 'India'}, {'name': 'Malla Reddy University', 'city': 'Hyderabad', 'country': 'India'}]",Book Series,Conference Paper,"['57204419775', '57205028408', '58365949900', '57195534253']",
17,85122508539,"16th International Conference on Information Processing, ICInPro 2021",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030912437'}]",18650937,1483,,01.01.21,,0,,Book Series,Conference Review,[],
18,85117829531,Web page XSS attack detection from malicious JavaScript using machine learning: A survey,"12th International Conference on Advances in Computing, Control, and Telecommunication Technologies, ACT 2021",,"[{'@_fa': 'true', '$': '9780000000002'}]",,2021-August,648-653,01.01.21,,0,"[{'name': 'Kalinga Institute of Industrial Technology, Bhubaneswar', 'city': 'Bhubaneswar', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['46161422400', '57198072949']",
19,85116870678,webFuzz: Grey-Box Fuzzing for Web Applications,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783030884178'}]",16113349,12972 LNCS,152-172,01.01.21,10.1007/978-3-030-88418-5_8,6,"[{'name': 'University of Cyprus', 'city': 'Nicosia', 'country': 'Cyprus'}]",Book Series,Conference Paper,"['57292064900', '57292749700', '57291159900', '57221962466', '14053481700']",
20,85113234482,Training Neural Networks by Enhance Grasshopper Optimization Algorithm for Spam Detection System,IEEE Access,,,21693536,,,01.01.21,10.1109/ACCESS.2021.3105914,9,"[{'name': 'Universiti Sultan Zainal Abidin', 'city': 'Kuala Terengganu', 'country': 'Malaysia'}, {'name': 'Universiti Malaysia Terengganu', 'city': 'Terengganu,', 'country': 'Malaysia'}]",Journal,Article,"['57224486604', '57189051981', '57226891269', '56038604800']",
21,85112325169,Centy: Scalable Server-Side Web Integrity Verification System Based on Fuzzy Hashes,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783030808242'}]",16113349,12756 LNCS,371-390,01.01.21,10.1007/978-3-030-80825-9_19,0,,Book Series,Conference Paper,"['57217480032', '57210935158', '57217480462', '57217479128', '57217777209', '40462209200']",
22,85112222629,Rule Extraction from Neural Networks and Other Classifiers Applied to XSS Detection,Studies in Computational Intelligence,1860949X,"[{'@_fa': 'true', '$': '9783030705930'}]",18609503,922,359-386,01.01.21,10.1007/978-3-030-70594-7_15,0,"[{'name': 'City, University of London', 'city': 'London', 'country': 'United Kingdom'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Book Series,Conference Paper,"['57200601902', '7201401360']",
23,85111829696,"4th International Conference on Advanced Informatics for Computing Research, ICAICR 2020",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636592'}]",18650937,1393,,01.01.21,,0,,Book Series,Conference Review,[],
24,85111377943,Karger’s Randomness of Graphs to Detect XSS Attacks on IoT Devices,Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9789811609794'}]",23673389,197 LNNS,499-507,01.01.21,10.1007/978-981-16-0980-0_47,1,"[{'name': 'Coimbatore Institute of Technology', 'city': 'Coimbatore', 'country': 'India'}]",Book Series,Conference Paper,"['57192376484', '57218872568']",
0,85111309088,Efficient Classification of True Positive and False Positive XSS and CSRF Vulnerabilities Reported by the Testing Tool,Lecture Notes in Networks and Systems,23673370,"[{'@_fa': 'true', '$': '9789811607325'}]",23673389,203 LNNS,871-884,01.01.21,10.1007/978-981-16-0733-2_62,1,"[{'name': 'Nirma University', 'city': 'Ahmedabad', 'country': 'India'}]",Book Series,Conference Paper,"['36976341600', '57226346123']",
1,85111162940,"4th International Conference on Advanced Informatics for Computing Research, ICAICR 2020",Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636523'}]",18650937,1394 CCIS,,01.01.21,,0,,Book Series,Conference Review,[],
2,85111125446,Anomaly Based Detection of Cross Site Scripting Attack in Web Applications Using Gradient Boosting Classifier,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789811636523'}]",18650937,1394 CCIS,243-252,01.01.21,10.1007/978-981-16-3653-0_20,1,"[{'name': 'SRM institute of science and technology, Vadapalani campus', 'city': 'Vadapalani', 'country': 'India'}, {'name': 'Saveetha School of Engineering', 'city': 'Chennai', 'country': 'India'}]",Book Series,Conference Paper,"['55497331700', '56481564100', '23980351200']",
3,85106884076,"Development of a browser extension for web application vulnerability detection, avoidance, and secure browsing (Vdas)",International Journal of Advanced Technology and Engineering Exploration,23945443,,23947454,8,537-544,01.01.21,10.19101/IJATEE.2020.762187,0,"[{'name': 'Universiti Teknologi MARA', 'city': 'Shah Alam', 'country': 'Malaysia'}]",Journal,Article,"['57188881528', '57210160604', '57205234722', '54973855200', '24824240100', '57196040271']",
4,85105648771,Web attack detection using the input validationmethod: Dpda theory,"Computers, Materials and Continua",15462218,,15462226,68,3167-3184,01.01.21,10.32604/cmc.2021.016099,24,"[{'name': 'Uluslararası Kıbrıs Üniversitesi', 'city': 'Nicosia', 'country': 'Cyprus'}, {'name': 'Taif University', 'city': 'Taif', 'country': 'Saudi Arabia'}, {'name': 'Al-Nahrain University', 'city': 'Baghdad', 'country': 'Iraq'}, {'name': 'Umm Al-Qura University', 'city': 'Makkah', 'country': 'Saudi Arabia'}]",Journal,Article,"['57218590795', '57218170619', '55395786100', '55567418500', '36843615100']",
5,85104704216,Static Taint Analysis for JavaScript Programs,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9783030714710'}]",18650937,1288 CCIS,155-167,01.01.21,10.1007/978-3-030-71472-7_13,0,"[{'name': 'Oakland University', 'city': 'Rochester', 'country': 'United States'}]",Book Series,Conference Paper,"['57191228882', '7403962810']",
6,85102991613,Automated black box detection of http get request-based access control vulnerabilities in web applications,ICISSP 2021 - Proceedings of the 7th International Conference on Information Systems Security and Privacy,,"[{'@_fa': 'true', '$': '9789897584916'}]",,,204-216,01.01.21,,2,"[{'name': 'ZHAW Zurich University of Applied Sciences', 'city': 'Winterthur', 'country': 'Switzerland'}, {'name': 'scanmeter GmbH', 'city': 'Zurich', 'country': 'Switzerland'}]",Conference Proceeding,Conference Paper,"['57222527831', '57222520105', '6506868401', '57222522057', '57222522106']",
7,85101547167,Evolving Rules for Detecting Cross-Site Scripting Attacks Using Genetic Programming,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789813368347'}]",18650937,1347,642-656,01.01.21,10.1007/978-981-33-6835-4_42,0,"[{'name': 'University of Kufa', 'city': 'Kufa', 'country': 'Iraq'}]",Book Series,Conference Paper,['57205218383'],
8,85101527667,A Review on Detection of Cross-Site Scripting Attacks (XSS) in Web Security,Communications in Computer and Information Science,18650929,"[{'@_fa': 'true', '$': '9789813368347'}]",18650937,1347,685-709,01.01.21,10.1007/978-981-33-6835-4_45,2,"[{'name': 'Universiti Malaysia Sabah', 'city': 'Kota Kinabalu', 'country': 'Malaysia'}]",Book Series,Conference Paper,"['57222129197', '57222131354', '56523313300']",
9,85096774109,Detecting Common Web Attacks Based on Machine Learning Using Web Log,Lecture Notes in Networks and Systems,23673370,,23673389,178,311-318,01.01.21,10.1007/978-3-030-64719-3_35,3,"[{'name': 'Posts and Telecommunications Institute of Technology Vietnam', 'city': 'Hanoi', 'country': 'Viet Nam'}]",Book Series,Book Chapter,['6506925719'],
10,85091223320,Detection of xss vulnerabilities of web application using security testing approaches,"Smart Innovation, Systems and Technologies",21903018,"[{'@_fa': 'true', '$': '9789811562013'}]",21903026,153,267-275,01.01.21,10.1007/978-981-15-6202-0_27,0,"[{'name': 'Kalinga Institute of Industrial Technology, Bhubaneswar', 'city': 'Bhubaneswar', 'country': 'India'}]",Book Series,Conference Paper,"['46161422400', '57198072949']",
11,85087528511,DPLOOP: Detection and prevention of loopholes in web application security,Advances in Intelligent Systems and Computing,21945357,"[{'@_fa': 'true', '$': '9789811512742'}]",21945365,1086,161-172,01.01.21,10.1007/978-981-15-1275-9_14,3,"[{'name': 'Centre for Advanced Studies, Lucknow', 'city': 'Lucknow', 'country': 'India'}]",Book Series,Conference Paper,"['57693303600', '57193137533']",
12,85082313235,Case Study: Extenuation of XSS Attacks through Various Detecting and Defending Techniques,Journal of Applied Security Research,19361610,,19361629,16,91-126,01.01.21,10.1080/19361610.2020.1735283,2,"[{'name': 'B.S.Abdur Rahman University', 'city': 'Chennai', 'country': 'India'}]",Journal,Article,"['57213758251', '55888471700']",
13,85098552562,Nscanner: Vulnerabilities Detection Tool for Web Application,Journal of Physics: Conference Series,17426588,,17426596,1712,,24.12.20,10.1088/1742-6596/1712/1/012018,3,"[{'name': 'Asia Pacific University of Technology and Innovation', 'city': 'Kuala Lumpur', 'country': 'Malaysia'}]",Conference Proceeding,Conference Paper,"['57221227367', '50561961000', '57207964548']",
14,85103847254,Intensive Image Malware Analysis and Least Significant Bit Matching Steganalysis,"Proceedings - 2020 IEEE International Conference on Big Data, Big Data 2020",,"[{'@_fa': 'true', '$': '9781728162515'}]",,,2309-2317,10.12.20,10.1109/BigData50022.2020.9377974,1,"[{'name': 'Pune Institute of Computer Technology', 'city': 'Pune', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57222726279', '57222725247']",
15,85093100369,Exploring the use of Iptables as an Application Layer Firewall,Journal of The Institution of Engineers (India): Series B,22502106,,22502114,101,707-715,01.12.20,10.1007/s40031-020-00497-y,3,"[{'name': 'University of Jammu', 'city': 'Jammu', 'country': 'India'}]",Journal,Article,"['57212413719', '57210379563']",
16,85089521843,A novel technique to prevent SQL injection and cross-site scripting attacks using Knuth-Morris-Pratt string match algorithm,Eurasip Journal on Information Security,,,2510523X,2020,,01.12.20,10.1186/s13635-020-00113-y,26,"[{'name': 'Landmark University', 'city': 'Omu Aran', 'country': 'Nigeria'}, {'name': 'University of Ilorin', 'city': 'Ilorin', 'country': 'Nigeria'}, {'name': 'Gombe State Polytechnic', 'city': None, 'country': 'Nigeria'}]",Journal,Article,"['57211486948', '58254126100', '57218549542', '57200539976', '57209221878']",
17,85088132335,An automated framework for evaluating open-source web scanner vulnerability severity,Service Oriented Computing and Applications,18632386,,18632394,14,297-307,01.12.20,10.1007/s11761-020-00296-9,4,"[{'name': 'University of Professional Studies, Accra', 'city': 'Accra', 'country': 'Ghana'}, {'name': 'Jiangsu University', 'city': 'Zhenjiang', 'country': 'China'}, {'name': 'Presbyterian College of Education', 'city': 'Accra', 'country': 'Ghana'}]",Journal,Article,"['57205487973', '56506180800', '57195678643', '36165042700', '57218162735']",
18,85097608959,Research on Network Security Vulnerability Detection Method Based on Artificial Intelligence,Journal of Physics: Conference Series,17426588,,17426596,1651,,25.11.20,10.1088/1742-6596/1651/1/012005,0,"[{'name': 'Hubei University of Technology', 'city': 'Wuhan', 'country': 'China'}]",Conference Proceeding,Conference Paper,['57218864054'],
19,85098658719,The Detecting Cross-Site Scripting (XSS) Using Machine Learning Methods,"Proceedings - 2020 Global Smart Industry Conference, GloSIC 2020",,"[{'@_fa': 'true', '$': '9781728180755'}]",,,265-270,17.11.20,10.1109/GloSIC50886.2020.9267866,8,"[{'name': 'South Ural State University', 'city': 'Chelyabinsk', 'country': 'Russian Federation'}]",Conference Proceeding,Conference Paper,"['57221258950', '57205599263']",
20,85099724933,Web Server Attack Detection using Machine Learning,"1st Annual International Conference on Cyber Warfare and Security, ICCWS 2020 - Proceedings",,"[{'@_fa': 'true', '$': '9781728168401'}]",,,,20.10.20,10.1109/ICCWS48432.2020.9292393,5,"[{'name': 'Pakistan Institute of Engineering and Applied Sciences', 'city': 'Islamabad', 'country': 'Pakistan'}]",Conference Proceeding,Conference Paper,"['57221661626', '58307022600', '57194325074', '58255143600']",
21,85097829901,XSS Detection Technology Based on LSTM-Attention,"2020 5th International Conference on Control, Robotics and Cybernetics, CRC 2020",,"[{'@_fa': 'true', '$': '9781728186245'}]",,,175-180,16.10.20,10.1109/CRC51253.2020.9253484,17,"[{'name': 'Wuhan Institute of Technology', 'city': 'Wuhan', 'country': 'China'}]",Conference Proceeding,Conference Paper,"['57220897609', '57220893236', '8984179100', '57220894045']",
22,85096393075,POSTER: Towards Automating Detection of Anomalous HTTP Requests with Joint Probability Estimation of Characters,"Proceedings of the 15th ACM Asia Conference on Computer and Communications Security, ASIA CCS 2020",,"[{'@_fa': 'true', '$': '9781450367509'}]",,,889-891,05.10.20,10.1145/3320269.3405434,0,"[{'name': 'Indian Institute of Technology Indore', 'city': 'Indore', 'country': 'India'}, {'name': 'Norges Teknisk-Naturvitenskapelige Universitet', 'city': 'Trondheim', 'country': 'Norway'}]",Conference Proceeding,Conference Paper,"['57217931297', '27567731500', '14057858600']",
23,85098558791,Detection of XSS in web applications using Machine Learning Classifiers,"2020 4th International Conference on Electronics, Materials Engineering and Nano-Technology, IEMENTech 2020",,"[{'@_fa': 'true', '$': '9781728192871'}]",,,,02.10.20,10.1109/IEMENTech51367.2020.9270052,10,"[{'name': 'Institute of Engineering and Management', 'city': 'Kolkata', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57221224621', '57221234929', '57225725207', '57193809293']",
24,85112303619,Database traffic interception for graybox detection of stored and context-sensitive XSS,Digital Threats: Research and Practice,,,25765337,1,,01.09.20,10.1145/3399668,5,"[{'name': 'Charles University', 'city': 'Prague', 'country': 'Czech Republic'}]",Journal,Article,"['56145129300', '57484830100']",
0,85094126873,A comprehensive end-to-end identification and prevention system for cross site scripting attack for effective communication,Journal of Green Engineering,19044720,,22454586,10,6412-6422,01.09.20,,3,"[{'name': 'Sathyabama Institute of Science and Technology', 'city': 'Chennai', 'country': 'India'}]",Journal,Article,"['6507109762', '56378348300', '56622983700', '57209241293']",
1,85093955209,XSS attack detection with machine learning and n-gram methods,"Proceedings of 2020 International Conference on Information Management and Technology, ICIMTech 2020",,"[{'@_fa': 'true', '$': '9781728170718'}]",,,516-520,01.08.20,10.1109/ICIMTech50083.2020.9210946,11,"[{'name': 'Bina Nusantara University', 'city': 'Jakarta', 'country': 'Indonesia'}]",Conference Proceeding,Conference Paper,"['57219569198', '37119419800']",
2,85093856833,Deep Neural Networks for Malicious JavaScript Detection Using Bytecode Sequences,Proceedings of the International Joint Conference on Neural Networks,,"[{'@_fa': 'true', '$': '9781728169262'}]",,,,01.07.20,10.1109/IJCNN48605.2020.9207134,8,"[{'name': 'Kobe University', 'city': 'Kobe', 'country': 'Japan'}]",Conference Proceeding,Conference Paper,"['58032726000', '57218209841', '7201436732']",
3,85090851412,Detecting Security Vulnerabilities in Website using Python,"Proceedings of the International Conference on Electronics and Sustainable Communication Systems, ICESC 2020",,"[{'@_fa': 'true', '$': '9781728141084'}]",,,844-846,01.07.20,10.1109/ICESC48915.2020.9155908,2,"[{'name': 'Rajalakshmi Institute of Technology', 'city': 'Chennai', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57215360010', '57218937369', '43461438000', '58442030600']",
4,85088629208,Cross-site scripting guardian: A static XSS detector based on data stream input-output association mining,Applied Sciences (Switzerland),,,20763417,10,,01.07.20,10.3390/app10144740,14,"[{'name': 'Sichuan University', 'city': 'Chengdu', 'country': 'China'}, {'name': 'Guangxi Key Laboratory of Cryptography and Information Security', 'city': 'Guangxi', 'country': 'China'}]",Journal,Article,"['57218296241', '57218298237', '57218294792', '55511401300']",
5,85087909528,Providing email privacy by preventing webmail from loading malicious XSS payloads,Applied Sciences (Switzerland),,,20763417,10,,01.07.20,10.3390/app10134425,7,"[{'name': 'Sichuan University', 'city': 'Chengdu', 'country': 'China'}]",Journal,Article,"['57026722800', '57210602136', '56597545500', '55511401300']",
6,85100680585,An Analysis of Effectiveness of Black-Box Web Application Scanners in Detection of Stored SQL Injection and Stored XSS Vulnerabilities,"Proceedings - 2020 3rd International Conference on Data Intelligence and Security, ICDIS 2020",,"[{'@_fa': 'true', '$': '9781728193793'}]",,,40-48,01.06.20,10.1109/ICDIS50059.2020.00012,7,"[{'name': 'Concordia University of Edmonton', 'city': 'Edmonton', 'country': 'Canada'}]",Conference Proceeding,Conference Paper,"['57221940620', '6602713259']",
7,85093103550,"Cookies in a Cross-site scripting: Type, Utilization, Detection, Protection and Remediation","ICRITO 2020 - IEEE 8th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions)",,"[{'@_fa': 'true', '$': '9781728170169'}]",,,1056-1059,01.06.20,10.1109/ICRITO48877.2020.9198003,7,"[{'name': 'Indira Gandhi Delhi Technical University for Women', 'city': 'New Delhi', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['57201318656', '57216464135']",
8,85085710204,Malicious javascript detection based on bidirectional LSTM model,Applied Sciences (Switzerland),,,20763417,10,,01.05.20,10.3390/app10103440,21,"[{'name': 'Beijing University of Posts and Telecommunications', 'city': 'Beijing', 'country': 'China'}, {'name': 'National Engineering Laboratory for Mobile Network Security', 'city': 'Beijing', 'country': 'China'}]",Journal,Article,"['57217003981', '57190254861', '12762382900', '57208200976']",
9,85079088937,Machine Learning Cyberattack and Defense Strategies,Computers and Security,1674048,,,92,,01.05.20,10.1016/j.cose.2020.101738,31,"[{'name': 'Lipscomb University', 'city': 'Nashville', 'country': 'United States'}, {'name': 'Athens State University', 'city': 'Athens', 'country': 'United States'}, {'name': 'The University of Alabama in Huntsville', 'city': 'Huntsville', 'country': 'United States'}]",Journal,Article,"['57205582406', '7103112796', '57205571295', '57214781564', '57201338960']",https://api.elsevier.com/content/article/eid/1-s2.0-S0167404818309799
10,85084957786,Detection of Cross-Site Scripting Attacks using Dynamic Analysis and Fuzzy Inference System,"2020 International Conference in Mathematics, Computer Engineering and Computer Science, ICMCECS 2020",,"[{'@_fa': 'true', '$': '9781728131269'}]",,,,01.03.20,10.1109/ICMCECS47690.2020.240871,7,"[{'name': 'Mountain Top University', 'city': 'Prayer City', 'country': 'Nigeria'}, {'name': 'Federal University of Agriculture, Abeokuta', 'city': 'Abeokuta', 'country': 'Nigeria'}]",Conference Proceeding,Conference Paper,"['57216846111', '57216844340', '57216845250', '57216845829', '57216846035']",
11,85085939091,A Survey on XSS Attack Detection and Prevention in Web Applications,ACM International Conference Proceeding Series,,"[{'@_fa': 'true', '$': '9781450376426'}]",,,443-449,15.02.20,10.1145/3383972.3384027,14,"[{'name': 'Xidian University', 'city': ""Xi'an"", 'country': 'China'}]",Conference Proceeding,Conference Paper,"['13004377400', '57217457321', '8126320600']",
12,85097143207,A hybrid of CNN and LSTM methods for securing web application against cross-site scripting attack,Indonesian Journal of Electrical Engineering and Computer Science,25024752,,25024760,21,1022-1029,01.02.20,10.11591/ijeecs.v21.i2.pp1022-1029,11,"[{'name': 'Mustansiriyah University', 'city': 'Baghdad', 'country': 'Iraq'}, {'name': 'Iraqi Commission for Computer and Informatics', 'city': 'Baghdad', 'country': 'Iraq'}]",Journal,Article,"['57220184572', '55062215200']",
13,85084958137,XSSD: A Cross-site Scripting Attack Dataset and its Evaluation,ISEA-ISAP 2020 - Proceedings of the 3rd ISEA International Conference on Security and Privacy 2020,,"[{'@_fa': 'true', '$': '9781728167084'}]",,,21-30,01.02.20,10.1109/ISEA-ISAP49340.2020.234995,2,"[{'name': 'Tezpur University', 'city': 'Tezpur', 'country': 'India'}, {'name': 'University of Colorado', 'city': 'Pueblo', 'country': 'United States'}]",Conference Proceeding,Conference Paper,"['57140814800', '7202806918', '57203217689']",
14,85084954081,A Traffic Monitoring and Policy Enforcement Framework for HTTP,ISEA-ISAP 2020 - Proceedings of the 3rd ISEA International Conference on Security and Privacy 2020,,"[{'@_fa': 'true', '$': '9781728167084'}]",,,81-86,01.02.20,10.1109/ISEA-ISAP49340.2020.235004,0,"[{'name': 'Centre for Development of Advanced Computing, India', 'city': 'Pune', 'country': 'India'}]",Conference Proceeding,Conference Paper,"['26658629000', '57216846221', '57204935484', '26031298600']",
15,85074925717,Cross-site scripting (XSS) attacks and mitigation: A survey,Computer Networks,13891286,,,166,,15.01.20,10.1016/j.comnet.2019.106960,81,"[{'name': 'Universidad de las Fuerzas Armadas ESPE', 'city': 'Sangolquí', 'country': 'Ecuador'}, {'name': 'Escuela Politécnica Nacional', 'city': 'Quito', 'country': 'Ecuador'}]",Journal,Article,"['57200377789', '12240687000', '55953626900', '57209659822']",https://api.elsevier.com/content/article/eid/1-s2.0-S1389128619311247
16,85123040365,Analyzing web application vulnerabilities: An empirical study on e-commerce sector in Bangladesh,ACM International Conference Proceeding Series,,"[{'@_fa': 'true', '$': '9781450377782'}]",,,,10.01.20,10.1145/3377049.3377107,2,"[{'name': 'University of Dhaka', 'city': 'Dhaka', 'country': 'Bangladesh'}]",Conference Proceeding,Conference Paper,"['16229200100', '53876941800', '57216082873', '56297475300']",
17,85160290775,Intelligent detection for big data scripting attack based on image processing inspired method and vectorization,Jisuanji Gongcheng/Computer Engineering,10003428,,,46,129-137,01.01.20,10.19678/j.issn.1000-3428.0053360,1,"[{'name': 'Jiaying University', 'city': 'Meizhou', 'country': 'China'}, {'name': 'College of Computer Science', 'city': 'Guangdong', 'country': 'China'}]",Journal,Article,"['57188929355', '58290714100']",
18,85118852482,Detecting SQL-injection and cross-site scripting attacks using case-based reasoning and SEASALT,CEUR Workshop Proceedings,16130073,,,2993,66-77,01.01.20,,0,"[{'name': 'German Research Center for Artificial Intelligence (DFKI)', 'city': 'Kaiserslautern', 'country': 'Germany'}, {'name': 'Universität Hildesheim', 'city': 'Hildesheim', 'country': 'Germany'}, {'name': 'Exploit Labs GmbH', 'city': 'Eschborn', 'country': 'Germany'}]",Conference Proceeding,Conference Paper,"['57203926617', '57193557742']",
19,85101370166,XSSPro: XSS Attack Detection Proxy to Defend Social Networking Platforms,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783030660451'}]",16113349,12575 LNCS,411-422,01.01.20,10.1007/978-3-030-66046-8_34,2,"[{'name': 'Gachon University', 'city': 'Seongnam', 'country': 'South Korea'}, {'name': 'Hong Kong Metropolitan University', 'city': 'Hong Kong', 'country': 'Hong Kong'}, {'name': 'National Institute of Technology Kurukshetra', 'city': 'Kurukshetra', 'country': 'India'}]",Book Series,Conference Paper,"['57192093993', '34770593700', '57202636652', '55975707100']",
20,85098973777,Data augmentation-based conditional Wasserstein generative adversarial network-gradient penalty for XSS attack detection system,PeerJ Computer Science,,,23765992,6,Jan.20,01.01.20,10.7717/peerj-cs.328,9,"[{'name': 'Ilma University', 'city': 'Karachi', 'country': 'Pakistan'}, {'name': 'Beijing University of Technology', 'city': 'Beijing', 'country': 'China'}, {'name': 'State Grid Management College', 'city': 'Beijing', 'country': 'China'}]",Journal,Article,"['57205753448', '9275444300', '55595672700', '35114842200']",
21,85098253135,Fixing Vulnerabilities Automatically with Linters,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),3029743,"[{'@_fa': 'true', '$': '9783030657444'}]",16113349,12570 LNCS,224-244,01.01.20,10.1007/978-3-030-65745-1_13,2,"[{'name': 'IT-Universitetet i København', 'city': 'Copenhagen', 'country': 'Denmark'}]",Book Series,Conference Paper,"['55199833500', '55872772700', '57221126628', '57221116087']",
